episode,name,line,emotion,score
5x05 - Duel Citizenship,Barney,"Hmm.
",neutral,0.884578287601471
5x05 - Duel Citizenship,Robin,"And then when those guys pounded the stuffing out of you, I thought, ""Yeah, Canada's pretty cool, too."" I may have taken a few pokes myself. So, I've decided, dual citizenship. I'm going to be American and Canadian.
",neutral,0.4508545994758606
5x05 - Duel Citizenship,Barney,"Wait, you can do that?
",neutral,0.4420982897281647
5x05 - Duel Citizenship,Robin,"Yeah, dummy. Instead of being a woman with no country, I'm going to be a woman with two.
",neutral,0.5161728858947754
5x05 - Duel Citizenship,Barney,"I see.
",surprise,0.494892954826355
5x05 - Duel Citizenship,Robin,"You understand?
",surprise,0.6687861680984497
5x05 - Duel Citizenship,Barney,"No, I can see out of my left eye again.
",neutral,0.35854262113571167
5x05 - Duel Citizenship,Marshall,"Hey, baby? Baby?
",joy,0.6620048880577087
5x05 - Duel Citizenship,Lily,"Hmm? Yeah?
",surprise,0.8290596008300781
5x05 - Duel Citizenship,Marshall,"I'm so sorry that we left you.
",sadness,0.9639609456062317
5x05 - Duel Citizenship,Lily,"Did you go somewhere, sweetie?
",surprise,0.449331670999527
5x05 - Duel Citizenship,Lily,"Mmm... Oh, oh, oh... Yeah...
",neutral,0.5205231308937073
5x05 - Duel Citizenship,Lily,"So, I had a great time, too.
",joy,0.9806773066520691
5x05 - Duel Citizenship,Marshall,"That's good. And I'm so sorry you didn't get any pizza.
",sadness,0.6966162919998169
5x05 - Duel Citizenship,Lily,"Oh, that's okay.
",neutral,0.5369094610214233
5x05 - Duel Citizenship,Marshall,"God, my stomach! Damn you, Gazzola's!
",surprise,0.4222505986690521
5x05 - Duel Citizenship,Ted,"It's like a hot ball of lead!
",neutral,0.5010470151901245
5x05 - Duel Citizenship,Marshall,"Baby, cut it out of me.
",anger,0.6595931649208069
5x05 - Duel Citizenship,Marshall,"That was a wild trip, huh, Ted?
",surprise,0.6755104660987854
5x05 - Duel Citizenship,Ted,"I know. It was kind of crazy. But how great is it to drink some Tantrum again?
",surprise,0.6615601778030396
5x05 - Duel Citizenship,Marshall," You know who had fun, was Lily. Lily drank like, four cans of the stuff. Right Lil'? Where's Lily?
",neutral,0.7203820943832397
5x05 - Duel Citizenship,Lily,",
",neutral,0.8052096366882324
1x12 - The Wedding,Ted," Who the hell am I gonna bring to this wedding?
",surprise,0.47440314292907715
1x12 - The Wedding,Ted,"Barney: Ted, have you ignored all my teachings?  For the most part, yeah.
",neutral,0.6518757343292236
1x12 - The Wedding,Barney," Ted, have you ignored all my teachings?  For the most part, yeah.
",neutral,0.5491857528686523
1x12 - The Wedding,Barney," You don't bring a date to a wedding. That's like bringing a deer carcass on a hunting trip. Oh Ted, oh Ted, no, no date.
",disgust,0.7321662902832031
1x12 - The Wedding,Ted," Deer carcass, really? That's the metaphor you're going for?
",surprise,0.5259515643119812
1x12 - The Wedding,Barney," Ted, it's a simile.
",neutral,0.9584763646125793
1x12 - The Wedding,Ted," Well, it's too late now. If I don't bring a date, a $200 piece of chicken-slash-salmon will go uneaten. I gotta bring someone, but who?
",neutral,0.7198466658592224
1x12 - The Wedding,Robin," Well, Derek and I just broke up.
",sadness,0.8954660892486572
1x12 - The Wedding,Lily," No, that's terrible, are you OK?
",fear,0.786310076713562
1x12 - The Wedding,Marshall," Yeah, do you need a drink or something?
",neutral,0.7992817759513855
1x12 - The Wedding,Robin," Never really clicked. I felt bad though, he was pretty bummed.
",sadness,0.9304232001304626
1x12 - The Wedding,Barney," Don't beat yourself up. He'll be fine. I mean, the guy's like a billionaire. He can put his platinum card on a fishing line and reel in 10 chicks hotter than you.
",neutral,0.3848302364349365
1x12 - The Wedding,Robin," Thanks, I feel a lot better. Think I'll get that drink now.
",neutral,0.5753722190856934
1x12 - The Wedding,Ted," OK, guys, I gotta say something. I think my feelings for Robin may be resurfacing.
",neutral,0.6263611912727356
1x12 - The Wedding,Lily," Oh, because they were buried in a shallow grave.
",disgust,0.7375622987747192
1x12 - The Wedding,Marshall," Not again. Come on, dude, we all know how this movie ends. Ted falls in love. Love kicks Ted in the sprouts. Roll credits.
",neutral,0.8002912998199463
1x12 - The Wedding,Ted," No, you guys just have to look at the whole picture. Fact.
",neutral,0.9368031024932861
1x12 - The Wedding,Ted," Robin was into me when we first met. Fact.
",neutral,0.5591689348220825
1x12 - The Wedding,Ted," Even though she didn't want a relationship, we had an amazing kiss on the roof. Fact.
",neutral,0.407144159078598
1x12 - The Wedding,Ted," On New Year's Eve, we kissed again. Fact.
",joy,0.5323088765144348
1x12 - The Wedding,Ted," I need a date to this wedding. Wish me luck
",sadness,0.7764933705329895
1x12 - The Wedding,Barney," What I don't get is, why is Claudia marrying Stuart? She's way hotter than him. How way? Way way.
",surprise,0.4884556233882904
1x12 - The Wedding,Marshall," This wedding does sound pretty amazing though. Fancy hotel ballroom, everybody all dressed up.
",joy,0.7293431162834167
1x12 - The Wedding,Lily," Ah, here we go.
",neutral,0.7308287024497986
1x12 - The Wedding,Barney," What?
",surprise,0.9092840552330017
1x12 - The Wedding,Lily," We can't get anywhere with our wedding plans because I want it to be fun and Marshall wants it to be lame.
",sadness,0.4990468919277191
1x12 - The Wedding,Marshall," Oh yeah, OK, that's a pretty fair assessment of our two arguments.
",neutral,0.7707463502883911
1x12 - The Wedding,Lily," I thought so.
",neutral,0.8754096031188965
1x12 - The Wedding,Marshall," You know what, excuse me if I don't wanna get married barefoot in the woods next to Lake No-one's-gonna-drive-that-far. Yes, I want a ballroom and I want a band and I want shoes.
",sadness,0.2666333317756653
1x12 - The Wedding,Lily," A little girl?
",surprise,0.807406485080719
1x12 - The Wedding,Barney," What up?
",surprise,0.8042424321174622
1x12 - The Wedding,Marshall,"  OK, I'm just saying, that it's my wedding too and I should have a say in it.
",neutral,0.6792681813240051
1x12 - The Wedding,Lily," Yes, but I'm the bride so I win.
",neutral,0.38742387294769287
1x12 - The Wedding,Marshall," Well, I thought marriage was about two equal partners sharing a life together.
",neutral,0.9243625998497009
1x12 - The Wedding,Lily," Right. But I'm the bride, so I win.
",neutral,0.472056120634079
1x12 - The Wedding,Barney," Seriously, Claudia and Stuart?! I mean, I've hooked up with the odd lass who was beneath my level of attractiveness, but, you know, I was drunk. There's no way Claudia has been drunk for three years.
",surprise,0.7075631022453308
1x12 - The Wedding,Ted," You know, I've always found that the best way to get over a failed relationship is to celebrate someone else's successful one.
",neutral,0.5284432768821716
1x12 - The Wedding,Robin," Well, makes sense.
",disgust,0.6362451314926147
1x12 - The Wedding,Ted," So, with that mind, our friends Claudia and Stuart are having this crazy, black-tie wedding on Saturday. You wanna be my 'plus one'?
",neutral,0.4369749426841736
1x12 - The Wedding,Ted,"Robin: Ooh, 'plus one', you make it sound so romantic.  Fine. You wanna be my date?
",surprise,0.5078578591346741
1x12 - The Wedding,Robin," Ooh, 'plus one', you make it sound so romantic.  Fine. You wanna be my date?
",joy,0.4432310163974762
1x12 - The Wedding,Robin," Your date? I'd love to. Um, how fancy are we talking about here?
",joy,0.49407804012298584
1x12 - The Wedding,Ted," Oh, you're gonna wanna bring your A game.
",joy,0.3273019790649414
1x12 - The Wedding,Robin," Oh, I'll bring it. I'll bring it so hard the bride's gonna look like a big white bag of crap.
",disgust,0.8125402927398682
1x12 - The Wedding,Robin," Lily, I need a dress.
",neutral,0.7026186585426331
1x12 - The Wedding,Lily," You're going. That's awesome. Oh my God, four days to find a dress?
",surprise,0.9001885652542114
1x12 - The Wedding,Robin," I know, it's a su1c1de mission.
",neutral,0.9041708707809448
1x12 - The Wedding,Lily," Well, if we leave now, we can still have a fighting chance. Let's do it.
",neutral,0.8456317782402039
1x12 - The Wedding,Marshall," Bye babe.
",sadness,0.685997486114502
1x12 - The Wedding,Ted," Whoa, did you see how fired up she was? I don't know, there's something there. And come Saturday, a little music, a little dancing, a lot of champagne. Who knows? Barney: Wow, Ted, you're gonna have to find another gender for yourself 'cause I'm revoking your dude membership.
",surprise,0.9421024322509766
1x12 - The Wedding,Barney," Whoa, did you see how fired up she was? I don't know, there's something there. And come Saturday, a little music, a little dancing, a lot of champagne. Who knows?  Wow, Ted, you're gonna have to find another gender for yourself 'cause I'm revoking your dude membership.
",surprise,0.9473327994346619
1x12 - The Wedding,Ted," Yeah, how was that manicure yesterday?
",surprise,0.7641295194625854
1x12 - The Wedding,Barney," Invigorating, thanks.
",joy,0.9692564010620117
1x12 - The Wedding,Ted," Hey, Claudia!
",joy,0.8150551319122314
1x12 - The Wedding,Ted," Hey, how's it going? Claudia: My wedding's in two days, that's how it's going.
",neutral,0.5196803212165833
1x12 - The Wedding,Ted," Oh, don't worry, it's gonna be great. I'm so excited.
",joy,0.7340425848960876
1x12 - The Wedding,Ted," Oh, well, yeah, I'm bringing a date, so I'll be off the market.
",neutral,0.5292433500289917
1x12 - The Wedding,Ted,"Claudia: What?  I'm bringing a date.
",surprise,0.8962469696998596
1x12 - The Wedding,Ted," Uh, yes I am.
",neutral,0.7684926390647888
1x12 - The Wedding,Ted," I checked 'plus one'.
",neutral,0.9284673929214478
1x12 - The Wedding,Ted," Claudia, I'm pretty sure I checked...
",neutral,0.6776344180107117
1x12 - The Wedding,Ted," But I already invited someone.
",neutral,0.7471306920051575
1x12 - The Wedding,Ted," But I checked 'plus one'. I always check 'plus one'.
",neutral,0.9321628212928772
1x12 - The Wedding,Ted," She doesn't need a place card, she knows her name.
",neutral,0.9646711945533752
1x12 - The Wedding,Ted," Come on, Claudia, we go way back. Isn't there room for just one more person?
",neutral,0.718403697013855
1x12 - The Wedding,Ted," I don't believe this, Claudia is crazy.
",surprise,0.5068331956863403
1x12 - The Wedding,Barney," But to be fair, she's also hot.
",neutral,0.8004235625267029
1x12 - The Wedding,Ted," I totally checked 'plus one', I'm sure I did.
",neutral,0.668907880783081
1x12 - The Wedding,Barney," Yeah, right.
",neutral,0.7388088703155518
1x12 - The Wedding,Ted," I did.
",neutral,0.9144281148910522
1x12 - The Wedding,Barney," Yeah, I don't think you did. You know why? Because deep down, you didn't want to show up at this thing with a date. See, for all your big talk about being ready for a relationship, deep down you're single. It's your default setting. Ted, you know what's in the back of your brain?
",surprise,0.4854850172996521
1x12 - The Wedding,Ted," Oh great, here comes the 'little Barney' speech.
",joy,0.7762418985366821
1x12 - The Wedding,Barney," Behind a curtain, in a dark little room, secretly controlling your every move...
",fear,0.8654387593269348
1x12 - The Wedding,Marshall,"Ted,  A little Barney.
",joy,0.4267442524433136
1x12 - The Wedding,Barney," A little Barney. And you know what he said?  ""Ted, you will bring no dates to this wedding. You will hit on drunk bridesmaids with actual-size Barney.""
",disgust,0.3381251096725464
1x12 - The Wedding,Marshall," Wow.
",surprise,0.9781324863433838
1x12 - The Wedding,Ted," Please stop. I gotta call Claudia. If I just explain to her...
",anger,0.3508968949317932
1x12 - The Wedding,Marshall," Ted, no. Let it go. She's about to get married. She's got enough to worry about.
",fear,0.49554941058158875
1x12 - The Wedding,Ted," Then what am I gonna do?
",surprise,0.31855881214141846
1x12 - The Wedding,Marshall," The only thing you can do. Tell Robin she can't come.
",sadness,0.43713298439979553
1x12 - The Wedding,Robin,"  Just a second.
",surprise,0.4780002534389496
1x12 - The Wedding,Lily," Hey.
",neutral,0.6344338655471802
1x12 - The Wedding,Ted," Hey, listen.
",neutral,0.6817014813423157
1x12 - The Wedding,Lily," Wait, two things. First of all, I've been laying groundwork all afternoon, totally subtle, totally cool, not pushing, not even nudging. Just the theme of today is Ted rocks. And she's picking up on it lying down.
",neutral,0.9182902574539185
1x12 - The Wedding,Ted," Lily's there's a problem.
",neutral,0.6164290308952332
1x12 - The Wedding,Lily," Wait, no, thing number two. The dress, we got a dress.
",neutral,0.6392407417297363
1x12 - The Wedding,Lily," Go.
",neutral,0.9662731885910034
1x12 - The Wedding,Robin," Well, did I bring it? Or did I bring it?
",neutral,0.5864018797874451
1x12 - The Wedding,Robin," I think I brought it.
",neutral,0.8426893353462219
1x12 - The Wedding,Ted," Wow.
",surprise,0.9781324863433838
1x12 - The Wedding,Robin," That's what I was going for. I'm so excited about tomorrow. We're gonna have so much fun.
",joy,0.9459068179130554
1x12 - The Wedding,Ted," Yeah, about that.
",neutral,0.8922927379608154
1x12 - The Wedding,Ted,"  I'll pick you up at five.
",neutral,0.8734825849533081
1x12 - The Wedding,Lily," So, the dress?
",surprise,0.6756450533866882
1x12 - The Wedding,Ted," I don't have a 'plus one' for the wedding.
",neutral,0.898182213306427
1x12 - The Wedding,Lily," What?
",surprise,0.9092840552330017
1x12 - The Wedding,Ted," I ran into Claudia and she told me I didn't check 'plus one' on the reply card.
",neutral,0.3832539916038513
1x12 - The Wedding,Lily," Why didn't you check 'plus...
",surprise,0.3771415650844574
1x12 - The Wedding,Ted," I did check 'plus one'.
",neutral,0.9429758787155151
1x12 - The Wedding,Lily," But Robin is so excited.
",joy,0.47168806195259094
1x12 - The Wedding,Ted," I know.
",neutral,0.39926499128341675
1x12 - The Wedding,Lily," And the dress.
",neutral,0.8515504598617554
1x12 - The Wedding,Ted," I know.
",neutral,0.39926499128341675
1x12 - The Wedding,Lily," Oh. OK, OK, we'll, we'll sneak her in.
",neutral,0.5886469483375549
1x12 - The Wedding,Ted," We can't sneak her in, we're not ninjas.
",neutral,0.7223278284072876
1x12 - The Wedding,Lily," I wish we were ninjas.
",surprise,0.35182875394821167
1x12 - The Wedding,Ted," I know.
",neutral,0.39926499128341675
1x12 - The Wedding,Lily," You can always ask Stuart.
",neutral,0.9758769273757935
1x12 - The Wedding,Ted," Can I do that?
",neutral,0.2616002559661865
1x12 - The Wedding,Lily," Sure, you guys have been friends for a long time, and it's 40% his wedding too.
",neutral,0.7054820656776428
1x12 - The Wedding,Ted," Oh, it's gonna be a tough sell.
",disgust,0.2936818301677704
1x12 - The Wedding,Ted," Really? Stuart: Sure, the more the merrier.
",surprise,0.7706376314163208
1x12 - The Wedding,Ted," Wow, wow, thanks for being so cool about this 'cause you know Claudia said...
",surprise,0.9258550405502319
